occ,mun,inctot,educdo,edu10
21,1005,2.27948486779,16.75,16.0625
21,1006,2.27948486779,16.75,16.0625
21,1101,3.12289426887,12.0,15.9534883721
21,1201,3.90637758977,14.891509434,15.9958333333
21,1202,3.90637758977,14.891509434,15.9958333333
21,1301,2.69059144065,13.6552835701,16.0528169014
21,1302,2.21038405422,16.2485571374,15.5
21,1303,2.64980241151,15.5995078437,16.0208333333
21,1304,1.09415273654,14.0,16.25
21,1401,1.21572526282,7.0,15.90625
21,1501,2.82572280484,13.1018965517,16.125
21,1502,2.73538184134,16.0,16.0
21,1503,1.04359947652,9.14913083257,16.1666666667
21,1504,1.04359947652,9.14913083257,16.1666666667
21,1505,2.82572280484,13.1018965517,16.125
21,1506,2.73538184134,16.0,16.0
21,1601,2.73538184134,16.25,16.0
21,1602,2.73538184134,16.25,16.0
21,1701,2.42099715872,12.3595384615,16.0
21,1702,2.68979214399,13.0,16.2
21,1801,3.39073374083,13.34375,16.1
21,1805,2.81136467027,18.0,15.5625
21,1806,2.81136467027,18.0,15.5625
21,1807,7.33234299138,16.875,15.9090909091
21,1808,2.81136467027,18.0,15.5625
21,1809,7.33234299138,16.875,15.9090909091
21,1901,0.32687813004,13.5,15.7777777778
21,1902,0.759828289262,14.0,16.0
21,2002,3.64717578846,22.0,16.3125
21,2003,3.64717578846,22.0,16.3125
21,2101,4.43408930567,15.0988372093,16.0892857143
21,2103,3.69985721651,15.3666666667,16.1111111111
21,2104,1.28664256982,10.6666666667,15.1666666667
21,2105,14.1834613996,14.6666666667,15.9642857143
21,2106,1.82358789423,16.25,15.8
21,2201,3.44455491132,15.5416666667,16.1041666667
21,2202,3.44455491132,15.5416666667,16.1041666667
21,2203,4.55896973557,16.5,15.0625
21,2204,3.44455491132,15.5416666667,16.1041666667
21,2205,0.273538184134,8.0,15.9583333333
21,2206,4.55896973557,16.5,15.0625
21,2301,7.11822727602,15.2115384615,15.8798701299
21,2302,3.64717578846,14.0,16.1
21,2303,7.11822727602,15.2115384615,15.8798701299
21,2304,2.27948486779,10.0,16.15
21,2305,3.64717578846,14.0,16.1
21,2306,3.64717578846,14.0,16.1
21,2401,2.24909173622,13.7,15.75
21,2402,2.24909173622,13.7,15.75
21,2403,2.20350203886,16.5,16.15625
21,2404,1.29170809175,16.5,16.1666666667
21,2501,5.00258193287,15.0262237762,16.0155109489
21,2502,2.62249306694,12.6428571429,15.8611111111
21,2503,3.43726055974,10.0,14.625
21,2504,0.911793947114,17.25,16.2
21,2506,1.82358789423,15.0,15.625
21,2507,3.03931315705,15.25,16.1818181818
21,2509,2.27948486779,13.0,
21,2601,2.27948486779,16.25,16.225
21,2602,2.27948486779,16.25,16.225
21,2603,2.27948486779,16.25,16.225
21,2701,1.45299921348,11.9574330164,16.0375
21,2702,2.32841565407,16.25,16.0
21,2703,3.2617356199,16.1443181818,16.25
