PROVINCE,MUNICIPIO,ISIC,SIZE,EMPRESAS,MUNICINUM,PROVNUM
32,3203,'3699,50-99,1,76,206
32,3203,'4010,1-9,1,935,2627
32,3203,'4010,10-49,1,398,1046
32,3203,'4010,50-99,1,76,206
32,3203,'4020,10-49,2,398,1046
32,3203,'4020,100-249,1,49,131
32,3203,'4020,50-99,2,76,206
32,3203,'4510,1-9,2,935,2627
32,3203,'4510,10-49,1,398,1046
32,3203,'4520,1-9,58,935,2627
32,3203,'4520,10-49,27,398,1046
32,3203,'4520,100-249,4,49,131
32,3203,'4520,250-,1,24,76
32,3203,'4520,50-99,1,76,206
32,3203,'4530,1-9,14,935,2627
32,3203,'4530,10-49,6,398,1046
32,3203,'4530,100-249,1,49,131
32,3203,'4530,50-99,1,76,206
32,3203,'4540,1-9,1,935,2627
32,3203,'4540,10-49,2,398,1046
32,3203,'4550,1-9,1,935,2627
32,3203,'4550,10-49,5,398,1046
32,3203,'5010,1-9,43,935,2627
32,3203,'5010,10-49,12,398,1046
32,3203,'5010,100-249,1,49,131
32,3203,'5010,50-99,2,76,206
32,3203,'5020,1-9,10,935,2627
32,3203,'5020,10-49,8,398,1046
32,3203,'5020,50-99,2,76,206
32,3203,'5030,1-9,51,935,2627
32,3203,'5030,10-49,15,398,1046
32,3203,'5030,100-249,2,49,131
32,3203,'5030,50-99,3,76,206
32,3203,'5040,1-9,4,935,2627
32,3203,'5040,10-49,2,398,1046
32,3203,'5050,1-9,5,935,2627
32,3203,'5050,10-49,9,398,1046
32,3203,'5110,1-9,3,935,2627
32,3203,'5110,50-99,2,76,206
32,3203,'5122,1-9,2,935,2627
32,3203,'5122,10-49,3,398,1046
32,3203,'5122,100-249,1,49,131
32,3203,'5131,1-9,9,935,2627
32,3203,'5131,10-49,1,398,1046
32,3203,'5139,1-9,4,935,2627
32,3203,'5139,10-49,2,398,1046
32,3203,'5141,1-9,1,935,2627
32,3203,'5141,10-49,3,398,1046
32,3203,'5141,250-,1,24,76
32,3203,'5141,50-99,2,76,206
32,3203,'5142,10-49,1,398,1046
32,3203,'5143,1-9,5,935,2627
32,3203,'5143,10-49,1,398,1046
32,3203,'5143,100-249,1,49,131
32,3203,'5143,50-99,1,76,206
32,3203,'5150,1-9,7,935,2627
32,3203,'5150,10-49,2,398,1046
32,3203,'5190,1-9,29,935,2627
32,3203,'5190,10-49,8,398,1046
32,3203,'5190,50-99,1,76,206
32,3203,'5211,1-9,6,935,2627
32,3203,'5211,10-49,3,398,1046
32,3203,'5219,1-9,1,935,2627
32,3203,'5219,10-49,1,398,1046
32,3203,'5220,1-9,2,935,2627
32,3203,'5231,1-9,47,935,2627
32,3203,'5231,10-49,6,398,1046
32,3203,'5231,250-,1,24,76
32,3203,'5232,1-9,7,935,2627
32,3203,'5232,10-49,3,398,1046
32,3203,'5232,100-249,1,49,131
32,3203,'5233,1-9,22,935,2627
32,3203,'5233,10-49,3,398,1046
32,3203,'5233,100-249,2,49,131
32,3203,'5233,50-99,1,76,206
32,3203,'5234,1-9,44,935,2627
32,3203,'5234,10-49,10,398,1046
32,3203,'5234,50-99,2,76,206
32,3203,'5239,1-9,36,935,2627
32,3203,'5239,10-49,11,398,1046
32,3203,'5239,50-99,2,76,206
32,3203,'5259,1-9,1,935,2627
32,3203,'5260,1-9,11,935,2627
32,3203,'5260,10-49,1,398,1046
32,3203,'5260,50-99,1,76,206
32,3203,'5510,1-9,7,935,2627
32,3203,'5510,10-49,7,398,1046
32,3203,'5520,1-9,6,935,2627
32,3203,'5520,10-49,2,398,1046
32,3203,'5520,100-249,1,49,131
32,3203,'5520,250-,1,24,76
32,3203,'6021,1-9,27,935,2627
32,3203,'6021,10-49,9,398,1046
32,3203,'6021,100-249,1,49,131
32,3203,'6021,250-,2,24,76
32,3203,'6021,50-99,1,76,206
32,3203,'6022,1-9,3,935,2627
32,3203,'6023,1-9,1,935,2627
32,3203,'6023,10-49,3,398,1046
32,3203,'6030,10-49,1,398,1046
32,3203,'6110,1-9,1,935,2627
32,3203,'6110,100-249,1,49,131
32,3203,'6120,10-49,3,398,1046
32,3203,'6220,1-9,2,935,2627
32,3203,'6220,10-49,3,398,1046
32,3203,'6220,100-249,1,49,131
32,3203,'6301,1-9,1,935,2627
32,3203,'6302,1-9,2,935,2627
32,3203,'6302,10-49,1,398,1046
32,3203,'6302,100-249,2,49,131
32,3203,'6302,50-99,1,76,206
32,3203,'6303,1-9,8,935,2627
32,3203,'6303,10-49,3,398,1046
32,3203,'6304,1-9,14,935,2627
32,3203,'6304,10-49,3,398,1046
32,3203,'6309,1-9,7,935,2627
32,3203,'6309,50-99,1,76,206
32,3203,'6412,1-9,1,935,2627
32,3203,'6412,10-49,1,398,1046
32,3203,'6420,1-9,18,935,2627
32,3203,'6420,10-49,9,398,1046
32,3203,'6420,100-249,2,49,131
32,3203,'6420,50-99,1,76,206
32,3203,'6519,10-49,2,398,1046
32,3203,'6519,50-99,1,76,206
32,3203,'6592,1-9,38,935,2627
32,3203,'6592,10-49,10,398,1046
32,3203,'6592,100-249,2,49,131
32,3203,'6592,250-,1,24,76
32,3203,'6592,50-99,3,76,206
32,3203,'6599,100-249,1,49,131
32,3203,'6603,1-9,1,935,2627
32,3203,'6719,1-9,4,935,2627
32,3203,'6720,1-9,7,935,2627
32,3203,'6720,10-49,1,398,1046
32,3203,'7010,1-9,17,935,2627
32,3203,'7010,10-49,1,398,1046
32,3203,'7010,50-99,1,76,206
32,3203,'7020,1-9,55,935,2627
32,3203,'7020,10-49,11,398,1046
32,3203,'7020,250-,1,24,76
32,3203,'7111,1-9,1,935,2627
32,3203,'7112,10-49,1,398,1046
32,3203,'7122,10-49,2,398,1046
32,3203,'7129,1-9,1,935,2627
32,3203,'7130,1-9,1,935,2627
32,3203,'7220,1-9,5,935,2627
32,3203,'7250,1-9,4,935,2627
32,3203,'7290,10-49,1,398,1046
32,3203,'7411,1-9,5,935,2627
32,3203,'7411,10-49,5,398,1046
32,3203,'7411,50-99,1,76,206
32,3203,'7412,1-9,9,935,2627
32,3203,'7413,1-9,1,935,2627
32,3203,'7414,1-9,4,935,2627
32,3203,'7421,1-9,19,935,2627
32,3203,'7421,10-49,12,398,1046
32,3203,'7421,250-,1,24,76
32,3203,'7430,1-9,14,935,2627
32,3203,'7430,10-49,5,398,1046
32,3203,'7491,1-9,1,935,2627
32,3203,'7491,10-49,1,398,1046
32,3203,'7492,1-9,3,935,2627
32,3203,'7492,10-49,7,398,1046
32,3203,'7492,250-,2,24,76
32,3203,'7492,50-99,1,76,206
32,3203,'7493,1-9,7,935,2627
32,3203,'7493,10-49,1,398,1046
32,3203,'7494,10-49,1,398,1046
32,3203,'7495,10-49,2,398,1046
32,3203,'7499,1-9,5,935,2627
32,3203,'7499,10-49,2,398,1046
32,3203,'8010,1-9,1,935,2627
32,3203,'8010,10-49,2,398,1046
32,3203,'8021,1-9,1,935,2627
32,3203,'8030,1-9,3,935,2627
32,3203,'8090,1-9,1,935,2627
32,3203,'8090,10-49,3,398,1046
32,3203,'8511,1-9,3,935,2627
32,3203,'8511,10-49,5,398,1046
32,3203,'8511,100-249,1,49,131
32,3203,'8511,250-,1,24,76
32,3203,'8512,1-9,2,935,2627
32,3203,'8512,10-49,2,398,1046
32,3203,'8519,1-9,3,935,2627
32,3203,'8519,10-49,1,398,1046
32,3203,'8519,100-249,1,49,131
32,3203,'8520,1-9,1,935,2627
32,3203,'8520,50-99,1,76,206
32,3203,'8531,1-9,1,935,2627
32,3203,'8532,1-9,1,935,2627
32,3203,'9000,1-9,1,935,2627
32,3203,'9111,1-9,2,935,2627
32,3203,'9111,10-49,1,398,1046
32,3203,'9111,250-,1,24,76
32,3203,'9120,10-49,2,398,1046
32,3203,'9191,1-9,2,935,2627
32,3203,'9191,10-49,3,398,1046
32,3203,'9199,1-9,4,935,2627
32,3203,'9199,10-49,3,398,1046
32,3203,'9199,250-,1,24,76
32,3203,'9211,1-9,1,935,2627
32,3203,'9211,10-49,1,398,1046
32,3203,'9213,1-9,1,935,2627
32,3203,'9213,50-99,1,76,206
32,3203,'9214,1-9,1,935,2627
32,3203,'9219,1-9,8,935,2627
32,3203,'9219,10-49,1,398,1046
32,3203,'9231,1-9,1,935,2627
32,3203,'9231,10-49,1,398,1046
32,3203,'9301,50-99,1,76,206
32,3203,'9302,10-49,2,398,1046
32,3203,'9309,1-9,2,935,2627
32,3203,'9309,10-49,2,398,1046
32,3204,'0140,10-49,1,26,1046
32,3204,'0140,250-,1,12,76
32,3204,'1520,250-,1,12,76
32,3204,'1541,1-9,1,109,2627
32,3204,'1541,10-49,1,26,1046
32,3204,'1554,1-9,1,109,2627
32,3204,'1711,50-99,1,12,206
32,3204,'1712,250-,3,12,76
32,3204,'1730,1-9,1,109,2627
32,3204,'1912,50-99,1,12,206
32,3204,'1920,250-,1,12,76
32,3204,'2102,50-99,1,12,206
32,3204,'2320,10-49,1,26,1046
32,3204,'2423,250-,1,12,76
32,3204,'2424,100-249,1,6,131
32,3204,'2429,50-99,1,12,206
32,3204,'2520,1-9,1,109,2627
32,3204,'2520,10-49,1,26,1046
32,3204,'2520,50-99,1,12,206
32,3204,'2610,1-9,1,109,2627
32,3204,'2710,1-9,1,109,2627
32,3204,'2893,1-9,1,109,2627
32,3204,'2893,100-249,1,6,131
32,3204,'3190,1-9,1,109,2627
32,3204,'3190,250-,1,12,76
32,3204,'3210,250-,1,12,76
32,3204,'3230,250-,1,12,76
32,3204,'3511,1-9,2,109,2627
32,3204,'3511,10-49,1,26,1046
32,3204,'3691,1-9,1,109,2627
32,3204,'3691,250-,1,12,76
32,3204,'3699,250-,1,12,76
32,3204,'4010,1-9,1,109,2627
32,3204,'4520,1-9,2,109,2627
32,3204,'5010,1-9,1,109,2627
32,3204,'5020,50-99,1,12,206
32,3204,'5050,10-49,1,26,1046
32,3204,'5131,1-9,1,109,2627
32,3204,'5139,1-9,1,109,2627
32,3204,'5190,10-49,1,26,1046
32,3204,'5220,1-9,1,109,2627
32,3204,'5231,1-9,14,109,2627
32,3204,'5232,1-9,2,109,2627
32,3204,'5233,1-9,5,109,2627
32,3204,'5234,1-9,11,109,2627
32,3204,'5234,10-49,1,26,1046
32,3204,'5239,1-9,3,109,2627
32,3204,'5239,10-49,1,26,1046
32,3204,'5510,1-9,8,109,2627
32,3204,'5510,10-49,3,26,1046
32,3204,'5510,50-99,1,12,206
32,3204,'5520,1-9,2,109,2627
32,3204,'5520,10-49,2,26,1046
32,3204,'5520,50-99,1,12,206
32,3204,'6021,1-9,4,109,2627
32,3204,'6023,1-9,1,109,2627
32,3204,'6220,10-49,1,26,1046
32,3204,'6220,100-249,1,6,131
32,3204,'6301,10-49,1,26,1046
32,3204,'6303,1-9,1,109,2627
32,3204,'6303,10-49,2,26,1046
32,3204,'6303,50-99,2,12,206
32,3204,'6304,1-9,2,109,2627
32,3204,'6304,10-49,1,26,1046
32,3204,'6304,100-249,1,6,131
32,3204,'6309,10-49,1,26,1046
32,3204,'6309,50-99,1,12,206
32,3204,'6420,1-9,3,109,2627
32,3204,'6420,10-49,2,26,1046
32,3204,'6592,1-9,1,109,2627
32,3204,'6592,10-49,2,26,1046
32,3204,'6592,50-99,1,12,206
32,3204,'7010,1-9,1,109,2627
32,3204,'7010,100-249,1,6,131
32,3204,'7020,1-9,3,109,2627
32,3204,'7111,1-9,24,109,2627
32,3204,'7129,1-9,1,109,2627
32,3204,'7414,1-9,1,109,2627
32,3204,'7430,1-9,1,109,2627
32,3204,'7499,10-49,1,26,1046
32,3204,'8090,100-249,1,6,131
32,3204,'8511,1-9,1,109,2627
32,3204,'8511,10-49,1,26,1046
32,3204,'9120,1-9,1,109,2627
32,3204,'9191,1-9,1,109,2627
32,3206,'1551,100-249,1,3,131
32,3206,'1810,1-9,1,24,2627
32,3206,'1810,100-249,1,3,131
32,3206,'1920,50-99,1,1,206
32,3206,'4510,10-49,1,6,1046
32,3206,'5122,100-249,1,3,131
32,3206,'5143,10-49,1,6,1046
32,3206,'5231,1-9,11,24,2627
32,3206,'5234,1-9,8,24,2627
32,3206,'5234,10-49,1,6,1046
32,3206,'6220,10-49,1,6,1046
32,3206,'7310,10-49,1,6,1046
32,3206,'8511,1-9,1,24,2627
32,3206,'8511,10-49,1,6,1046
32,3206,'8511,250-,1,2,76
32,3206,'8519,1-9,3,24,2627
32,3206,'8519,250-,1,2,76
32,3207,'5219,50-99,1,1,206
32,3207,'5231,1-9,3,3,2627
32,3207,'7414,100-249,1,1,131
